Text,Sentiment,Positive
"Sr(a). VALLE, SOLO HASTA EL 15/09 ! ELIMINA TU DEUDA DE BANCO FALABELLA, PAGA EL MONTO DE S/.1333.00, EN LUGAR DEL TOTAL S/.2744.43. MAYOR INF AL 999540016.",negativo,0
Oye c.....m.... cual deuda,negativo,0
YA CACHE,negativo,0
Dejen de joder mierdas les llaman y no contestan hagan lo que se de la gana,negativo,0
Por favor enviar,negativo,0
que me hablan no se nada y me llaman diciendome que soy yo mi nombre es otro tengo 60 años y no se de que hablan ya es demadiado el aciso de difetentes n,negativo,0
Se ha equivocado no soy ningun sr jara,negativo,0
Rateros,negativo,0
"Estimados señores  Efectiva yo actualmente NO TENGO NINGUNA DEUDA CON USTEDES, GRACIAS  Maria Pia Zapata Atkins",negativo,0
De q cuota me hablas si yo no debo a nadies yo no soy morosa yo no trabajo con madies,negativo,0
Este numero No es de Miguel ,negativo,0
Por favor no molestar ya los dige,negativo,0
No soy cliente ya deje de mensajera ,negativo,0
Y yo les recuerdo que solicito darme de baja o denuncio por tantiiiiiisimo acoso,negativo,0
"RAUL, NOS SOLIDARIZAMOS CONTIGO POR DEUDA GALLO MAS GALLO, EVITA PAGAR 454 Y CANCELA SOLO CON S/.295 ,LLAMA 940097445 PLAZO MAX 02-09.",negativo,0
Sensores de la efectiva.no boy a pagar ni un puto sol estafadores de mierda .no boy a pagar de una laptop malogrado q me dieron les voy a denunciar por e,negativo,0
"No tengo deuda con cencosud , creo que se ah equivocado de numero celular y de persona.",negativo,0
"Cual deuda, uds se han equivocado ",negativo,0
Voy a denunciar por hostigamiento... no soy la señora Garcia .... informense,negativo,0
Con quien hablo disculpa,negativo,0
Buenas es numero equivocado,negativo,0
No debo nada no se porque me llaman ,negativo,0
No molestar ya es hostigamiento su llamada y mensajes.. seran denunciados esta es una de las pruebas. ,negativo,0
Buenas tardes. Mi nombre es Mariella Arboleda y siempre me estan llegando de cobranza por error. Por favor actualizar sus datos para que no me sigan lleg,negativo,0
Este numero pertenece a otra persona Miguel silva por favor no enviar mensajes gracias ,negativo,0
Voy a proceder hacer una denuncia,negativo,0
No tengo ningún equipo. No molestes ,negativo,0
Yo no tengo ninguna deuda con uds.,negativo,0
demia no avia ingreso ,negativo,0
Sres:  de YANBAL no me molesten yo no debo nada... Si  siguen mandando mensajes les boya denunciar ....,negativo,0
"Numero equivocado, es la segunda vez, no quiero reportarlo ",negativo,0
De que hablan y por favor dejen de molestar o los reportare,negativo,0
Ptm cuántas veces le estoy diciendo k se está ekivocamdo de numero,negativo,0
Recibí llamadas de su nro. Pero no me hablan,negativo,0
Vete ala mierda ratas de dos patas,negativo,0
Gracias de todos modos,negativo,0
Yo no devo ni mda,negativo,0
No gracias,negativo,0
Pendejo te voy a denunciar ,negativo,0
No me interesa su oferta. Los voy a denunciar si siguen enviando mensajes,negativo,0
"so omiso a este mensaje, y también seguiré reportando este acoso e ",negativo,0
Disculpa pero yo no debo,negativo,0
???????,negativo,0
Avonâ,negativo,0
No es mi numero ,negativo,0
Oye si reconcha la mil pura de tu madre déjame de joder miarda,negativo,0
No entiendo nada,negativo,0
ses que mi esposo fallecio asi que le rogaria no estar mandando mas msjs si no tomare otras medidas gracias,negativo,0
Saldo,negativo,0
Fuera mierda,negativo,0
https://www.facebook.com/100004973563163/posts/1638950999614003/?sfnsn=mo,negativo,0
Yo no devo nada,negativo,0
Paran llamandome ,negativo,0
16729797,negativo,0
"Por favor eliminen este número de su data, no cuento con ningún cré",negativo,0
"Por favor dejen de enviar estos mensajed, yo no soy Julia  ni le conozco",negativo,0
?????????,negativo,0
Tarado hp,negativo,0
Ahorita voy corriendo usureros de mierda,negativo,0
"Sr. Piraña, se puede ir a la mierda con sus equipos, anda vete a joder a otro lado mongol de mrda, te crees muy vivo tarao",negativo,0
"Hello concha de tu madre aprovecha k mi pichula la tengo al palo, como te gusta mamarlo, aprovecha esta oportunudad para k la traigas a la perra la parip",negativo,0
Yo no debo a nadies,negativo,0
Metete al culo tu felicidad basura de mierda ,negativo,0
Buenas tardes disculpe se equivoco de numero este no es de ninguna sr. Lidia por favor dejen de llamar y de mandar mensajes .gracias ,negativo,0
Perdon a quie. Le estan enviando este mensaje ya que la dueña del celular soy yo ,negativo,0
Por favor no molestar si no se le denunciara por hostigamiento soy una persona que no tiene. Ningun tipo de deuda,negativo,0
Por favor dejar de estar llamandome y mandandome mensajes yo no conosco a la persona q ustedes vuscan y no devo a mi vanco por favor ya me viene llamando,negativo,0
"Acoso financiero, cobrar al que no les debe nada. Por favor, averig",negativo,0
"Yo no tengo ninguna deuda con ustedes, dejen de mandar mensajes",negativo,0
No tengo ninguna cuenta,negativo,0
Señores yo no debo nada a entel este numero que me mandan este mensaje no es de entel ,negativo,0
Quienes son no los conosco,negativo,0
No soy Victor no lo conozco evite de enviarme mensajes ,negativo,0
Que chucha me mandan esto si a la persona que buscan ya esta muerta entonses dejen de mandarme esto ,negativo,0
Se están equivocando de persona ,negativo,0
126715287922/,negativo,0
Así??? Una de vaqueros. ,negativo,0
Buenas yo no soy la señora huansi,negativo,0
Yo no tengo ningun contrato ,negativo,0
Disculpe bcuota de que estoy atrasada yo. No debo ok,negativo,0
No le debo a afectiva,negativo,0
Fuera concha de tu madre acaso yo trabajo con uebadas,negativo,0
Kien eres,negativo,0
Te boy a denusiar mi hermano esta efermo no hay trabajo tu sabes bien ,negativo,0
No  te  debo carajo ,negativo,0
Deje de escribirme y llamarme no soy Luzmila ,negativo,0
RAMACION. POR FAVOR INFORMEME PRIMERO ANTES DE ENVIAR ESTE MENSAJE.,negativo,0
No debo nada ,negativo,0
Me estan enviando mensajes. Q les pasa yo no les debo,negativo,0
Estas loca!!!!!! revisa bien a quien envías ,negativo,0
HDP,negativo,0
ME ENVIASTD MENSAJE AL 945705232,negativo,0
No tengo deuda,negativo,0
No soy la persona  que debe xq nunca  e sacado  ni artefacto ni dinero  a  ustedes,negativo,0
No necesito por favor NO INSISTIR,negativo,0
Estas equivocado de numero creo amigo,negativo,0
Señores de bietel no frieguen que cuota ,negativo,0
A tu vieja le voy a depositar huevon,negativo,0
Creo que se confundido de numero ! No lo conosco ,negativo,0
Por favor dejen de abilitar ya le dije no utilizo,negativo,0
oyeme bien  pinchi buey yo no debo ni mmmmm ya,negativo,0
quien chucha heres ,negativo,0
Ese número ya no le pertenece a Jorge,negativo,0
No les debo,negativo,0
Este numero no pertenece a ninguna persona que tenga deuda en inversiones la cruz porfavor ,negativo,0
Y SE QUE TNGO DEUDA CON ESE BANCO,negativo,0
Jajaja ctm,negativo,0
No se quien es ud.  Yo no tengo ninguna deuda con ud. Y por favor no me mande mas mensajes,negativo,0
Calla mierda,negativo,0
Cual deuda no la tengo es mas no tengo targeta,negativo,0
"Desculpe no lo conosco, no me interesa",negativo,0
Les repito que este número no ea de ningún Luis,negativo,0
Este numero no pertenece a la señora Edith. ,negativo,0
Que mierda debo no midan La pura mare,negativo,0
No tengo ningun trato con ustedes ,negativo,0
USURERO DE MIERDA DEJAN DE JODER....,negativo,0
Vete s la mierda y deja de mandar estos mensajes q yo no soy luisa,negativo,0
Fuera borracho ratero,negativo,0
No soy nila ,negativo,0
Me llega al pincho yo no debo nada a ustedes rateros de mieda,negativo,0
"Dejen de fregarme, yo no soy la persona que buscan, les voy a  entablar una denuncia por acoso, desde el mes de enero ya me tienen cansada con lo mismo, ",negativo,0
Porque yo no debo nada,negativo,0
ya les dije q no tengo credito en esa entidad,negativo,0
"X la puta madre YO NO SOY MARTHA YO NO  TENGO DEUDA CON USTEDES,  ACTUALICEN SUS DATOS CARAJO Y DEJEN DE JODERME ",negativo,0
Recivo de que señores yo no tengo servicio de entel,negativo,0
Me tenes podrido de continuar con estos msj os denunciare,negativo,0
ESTAMOS TRAS USTEDES ESTAFADORES DE MIERDAAAA...,negativo,0
" Yo no debo esa cantidad, hay productos que no me llegaron y ustedes me estan cobrando ",negativo,0
"Muy bien, gracias ",negativo,0
Qe la puta d madfe t la page si,negativo,0
Se han equivocado de numero ,negativo,0
Este de bcp ,negativo,0
No tengo créditos ,negativo,0
Verifique bien porfavor,negativo,0
No  debo  a  ningun  vanco  no  joder,negativo,0
No soy Eduardo,negativo,0
No tengo empresaria la k me ayudaba a pasar pedidos no m llama,negativo,0
Porque me envían estos mensajes si no tengo ninguna deuda ... porfa,negativo,0
Habla pa violarla a tu vieja sorcdtmr,negativo,0
Dejen de joder,negativo,0
dito con Uds...gracias,negativo,0
Nno m mandé recados o lo denunció,negativo,0
Cuenta equivocada sr,negativo,0
No soy esa persona ,negativo,0
Hdpt ,negativo,0
Yo no devo a nadie ,negativo,0
Vayase a la mierda,negativo,0
Contesta ... habil te crees ,negativo,0
"Sres no jodan, no tengo ninguna deuda con ustedes. ",negativo,0
No jodas yo sabré como pagar,negativo,0
Carajo deja de joder y mandar mensaje  se mis obligaciones no tienes xq mandar estos mensajes o te debo algo  la proxima te demando mela ,negativo,0
"toi arrecha ven a cacharme si, qiero chupar tu pinga",negativo,0
jen de enviar mensajes por favor,negativo,0
Este celular no corrresponde a tal persona no la conozco por favor no moleste,negativo,0
Con quién cren qué están ablando yo no tengo deudas en Bancos,negativo,0
Porfavor revisenlo,negativo,0
K deuda si yo no debo,negativo,0
Por favor no mandar mensajes,negativo,0
"Muy Buenas tardes,  no conozco a esa persona por favor averiguen bi",negativo,0
Quienes Son,negativo,0
Jajaja a la mrd tantoooo jajaja,negativo,0
No soy Roberto y no me cobren nada,negativo,0
Yo no soy cristinaporfavor ,negativo,0
Voy a demandarlos por coacción les dije que notifique a su casa procesal o real,negativo,0
Déjense de mandar mensajes no entienden que  se estan equivocando de persona,negativo,0
Numero equivocado,negativo,0
Se equivoco de numero,negativo,0
"de desempleo involuntario,caso contrario no voy a pagar",negativo,0
No tengo ningun equipo,negativo,0
Verifiquen bien porfavor,negativo,0
Senores no me envien  mensajes por que ya cancele mideuda aEVON,negativo,0
Por favor averiguar bien antes de enviar estés comentario ,negativo,0
Disculpe pero tengo reclamos con la empresa claro,negativo,0
Si se solidarizan dejen de cobrar,negativo,0
Ya te dije que yo noté debo nada,negativo,0
Se van a la mierda estafadores de mierda tono pGRe ni un sol rateros,negativo,0
Quien es telefonica,negativo,0
Q se vyan a l mierda,negativo,0
Yo no debo nada y déjeme de molestar estoy durmiendo,negativo,0
Disculpe no soy Melisa ya no me estén molestando,negativo,0
No soy maria,negativo,0
No pertenece este celular a la persona que uds indican,negativo,0
A demas he cancelado porque me mintieron que me Hiba hacer una reinversion del cronograma que ma ya los voy a denunciar en indecopi,negativo,0
Les voy a denunciar por acoso porque ya dije que no voy a pagar ,negativo,0
Calla mierda no jodan,negativo,0
Fuera cagada ,negativo,0
yo no devo,negativo,0
!! Que barbaridad!!!! Espero q sean así de eficaces cuando vaya a d,negativo,0
Cuando llegue a casa,negativo,0
Ho se ha equivocado,negativo,0
 Actualicen su data xfavor y dejen de enviar mensajes a este numero...,negativo,0
Habla pe hdp,negativo,0
No les debo ni mierda asi,negativo,0
Saben no me jodan creen que soy imbecil  rateros de mierda,negativo,0
Estafadores perros sapohijoeputas,negativo,0
Fuera Ctmre,negativo,0
No soy Orlando y deje de enviar mensajes porque sino le voy a hacer una denuncia,negativo,0
Dejen de molestar. Voy a realizar una denuncia por acoso. A varias de sus llamadas respondi que no soy la persona a quien se dirijen y esto hace mucho ti,negativo,0
YA SOY PERSONA ADULTA RESPONSABLE ,negativo,0
Cancelar linea,negativo,0
No entiendo nada de uds ,negativo,0
Hijos de puta bayanse a  la mierda conchas de su madre,negativo,0
Yo no debo ,negativo,0
Yo no tengo deuda con ningun banco,negativo,0
No sé de qué habla no tengo ningún vínculo con ustedes se equivocar,negativo,0
No jodan ctmre,negativo,0
Respondcmierda xk no lo hac ya m tienen harto voy a denunciarlos x acoso,negativo,0
No soy Harry xf ,negativo,0
Estan locos yo no debo a la efectiva,negativo,0
No m envies sms zonzeras si,negativo,0
"Cual plata ctmr como vas a cobrar una plata que no existe, cobrenle a la confiet o al presidente.",negativo,0
Yo no tengo deuda con Uds ,negativo,0
ustedes .mdejen de joder,negativo,0
Que es lo que no entienden mi nombre es flor M Goñe N soy una de las consultora Avon  que es lo que quieren ya les embié su N:- de la Señora Rosmeri ,negativo,0
Vete a la Mierda!!',negativo,0
Señorita Angélica  disculpe usted se a confundido mi cuenta ya asid,negativo,0
Deja de estar enviando msjes conchadetumadre,negativo,0
Te voy a denunciar por acoso conhadetu madre,negativo,0
Yo.no soy diane,negativo,0
"Yo nunca pedi préstamo de Mibanco, se estan equivocando , busquen bien con su sistema",negativo,0
Quien es luz no jodes oye hijo de puta,negativo,0
Sres buenas tardes yo no tengo ningún crédito en su financiera,negativo,0
No quiero nada k renga que ver contigo ,negativo,0
Ya no saben como robar no? Asquerosos!,negativo,0
"Felicidades! Ganaste un bono de Preplan40 con APPs, Gigas, Minutos y SMS Todo Operador ILIMITADOS x7dias.",negativo,0
Covid 19 no tra,negativo,0
Estoy interesado en meterte huevo,negativo,0
Como jodeS carajooo,negativo,0
Si no te identificas te voy a denunciar por mandar este tipo de mensajes,negativo,0
pondre mi denuncia a la comisaria,negativo,0
reportar mal su servicio. Y nunca se apersonaron es mas si persisten en eso me iré a INDECOPi x cobrar indebidamente un servicio q en su oportunidad se,negativo,0
Que mierda tienes basura concha tu mare los boy a denunciar por este mensaje a este numero hdp,negativo,0
si me siguen molestando l9s denuncio,negativo,0
Quien es César Leyton siempre llaman y preguntan x el . Les denunciare por estar molestando,negativo,0
y usteds sigen molestando apesar que indecopi esta al tengo de mi caso,negativo,0
"Ni los conozco, a ustedes los denunciare",negativo,0
"Señores dejen de molestar, ya tenemos in arreglo con Claro, de seguir con éste acoso los denunciante. Gracias",negativo,0
si sigue con esto tendre que denunciar,negativo,0
Se estan confundiendo de numeroo borren de su listaa o los voy a denunciar,negativo,0
Un numero mas a mi denuncia... No tiene derecho a molestar con mensajes que yo no autorice,negativo,0
no debo los voy a denunciar al indecopi x enviar estos mensajes,negativo,0
Vamos a proceder con una denuncia x hostigamiento,negativo,0
No soy claro y. Mucho menos tengo una cuenta los denunciare,negativo,0
deje de molestar o los denuncio,negativo,0
Seran acreedores de una contrademanda por incumplimiento de contrato expediente Indecopi,negativo,0
R QUISPE PALOMINO pertenece a mi empresa. Por lo cual hoy tomare accciones legales por pertubar mi tranquilidad.,negativo,0
Ya pagueeee y ya le envie la carta no adeudo me voy a quejar con indecopi si siguen enviandome mensajes,negativo,0
No se de que clase de empresa ustedes son pero yo no e dado ninguna orden lo unico que hacen es acosar a la gente yo los voy a demandar como veran yo no,negativo,0
"Señores por favor verificar titularidad de la linea, no me envien mensajes sin saber quien es el titular y eso lo pueden ver en osiptel, procederé a denu",negativo,0
Señores voy a ir a poner mi denuncia a ese número que me están mand,negativo,0
"Y como les voy a decir que yo no tengo asuntos comerciales, ni financieros con ustedes, creo que voy a tenerlos que denunciar por hostigamiento",negativo,0
Si recibo mas mensajes los denunciare,negativo,0
Sino responde le voy a denuncia a la policía por estos mensajes,negativo,0
Voy a proceder con acciones legales por mensajes y llamadas acosando a mi persona este numero no es d la persona que crediscotia hace sus numersas notificacions,negativo,0
Voy a denunciar. El obstigamiento,negativo,0
"Sr EFECTIVA, SI SIGUEN ENVIANDO MSJ A ESTE NUMERO VOY A IR A DENU",negativo,0
Te voy a reportar con Indecopi,negativo,0
Un favor me pueden dejarme de estar jodiendo porque ya estoy haciendo mi denuncias a la policia y boy a llamar a indecopi,negativo,0
Quieren q me vaya a indecopi a quejarme son varias veces q pasa esto,negativo,0
Una contra denuncia,negativo,0
No soy Guisela los voy a denunciar,negativo,0
Perdon quien eres a cual deuda ubiqurnse o los denuncio,negativo,0
Que les pasa yo no les devo nada los voy a denunciar mas bien,negativo,0
Ojala que me reporten para denunciarlos penalmente por calumnia Y daños y perjuicios ya que pague el dia 26,negativo,0
Sigan mandando mensajes y los denuncio por ostigamiento y violacion de la privacidad,negativo,0
Si siguen hostigando procederé con denuncia.. Hasta luego,negativo,0
Si me siguen molestando los denunciaré!!,negativo,0
Si siguen molestando Los voy a denunciar a indecopi,negativo,0
Si siguen mandando esto los voy a denunciar y uds saben que si procede,negativo,0
Sino denunciare ante INDECOPI por cobros ilegales,negativo,0
Sino Denunciare en indecopi están perturbando mi tranquilidad,negativo,0
No debo absolutamente nada...ustedes mas bien eviten ser demandados por acoso y extorsion por cobrar una deuda inexistente...de la cual no he recibido se,negativo,0
